"LOC_ID","Month","Total_Birds","Avg_HRS_Effort","Avg_Housing_Density"
"L10094995",12,47,0.001,3
"L10094995",2,60,0.001,3
"L10094995",1,31,0.001,3
"L10095145",12,64,0.001,2
"L10095145",11,147,0.401,2
"L10095254",1,55,1.001,4
"L10095254",11,55,1.001,4
"L10095254",12,83,1.001,4
"L10095254",2,148,1.001,4
"L10095254",3,61,1.001,4
"L10095711",4,62,1.001,2
"L10095711",1,83,1.94836842105263,2
"L10095711",12,44,1.72827272727273,2
"L10095711",3,54,1.001,2
"L10095711",2,53,1.001,2
"L10095711",11,3,1.001,2
"L10095979",12,122,0.001,3
"L10095979",3,119,0.001,3
"L10095979",4,22,0.001,3
"L10095979",1,72,0.001,3
"L10095979",11,62,0.001,3
"L10095979",2,126,1.1314347826087,3
"L10096312",3,66,1.001,1
"L10096312",11,57,0.591909090909091,1
"L10096312",12,53,1.001,1
"L10096312",1,50,1.001,1
"L10096312",2,32,1.001,1
"L10096312",4,199,1.001,1
"L10096988",1,17,1.001,1
"L10096988",3,45,1.001,1
"L10096988",4,87,1.001,1
"L10096988",2,79,1.001,1
"L10096988",11,56,1.001,1
"L10096988",12,65,1.001,1
"L10097006",4,23,1.001,4
"L10097006",3,45,1.001,4
"L10097006",12,100,1.001,4
"L10097006",2,95,1.001,4
"L10097006",11,46,1.001,4
"L10097006",1,79,1.001,4
"L10097044",12,10,0.001,2
"L10097044",4,40,0.001,2
"L10097044",3,22,0.001,2
"L10097420",4,18,1.001,3
"L10097420",11,69,1.001,3
"L10097420",1,58,1.001,3
"L10097420",2,43,1.001,3
"L10097420",3,100,1.001,3
"L10098075",11,21,4.001,1
"L10098075",4,35,7.35583870967742,1
"L10098075",1,31,4.001,1
"L10098075",2,23,4.001,1
"L10098075",12,27,4.001,1
"L10098075",3,24,5.33433333333333,1
"L10098295",2,214,6.22322222222222,1.5
"L10098295",12,408,4.001,1.5
"L10098295",1,473,5.09903921568627,1.5
"L10098295",11,193,1.001,1.5
"L10098295",3,303,5.43689743589744,1.5
"L10098304",12,124,0.834333333333333,1
"L10098304",1,73,1.001,1
"L10098304",2,161,0.728272727272727,1
"L10098304",3,37,1.001,1
"L10098304",11,151,1.001,1
"L10098324",11,30,4.001,3
"L10098655",1,30,1.001,3
"L10098655",11,31,0.001,3
"L10098859",1,103,1.001,1
"L10098859",3,99,0.364636363636364,1
"L10098859",4,60,0.542666666666667,1
"L10098859",12,149,0.776,1
"L10098859",2,73,0.445444444444444,1
"L10098859",11,58,1.001,1
"L10099135",3,244,0.776,3
"L10099135",12,339,3.401,3
"L10099135",4,219,0.241963855421687,3
"L10099135",11,142,4.001,3
"L10099135",2,286,0.727027397260274,3
"L10099135",1,289,1.84607042253521,3
"L10099525",1,3,0.001,3
"L10099525",2,23,0.001,3
"L10099525",3,35,0.001,3
"L10099525",4,8,0.001,3
"L10099525",11,7,1.001,3
"L10099525",12,3,0.001,3
"L10099542",3,102,1.001,3
"L10099542",11,129,1.78671428571429,3
"L10099542",12,108,1.801,3
"L10099542",1,61,1.001,3
"L10099542",2,88,1.001,3
"L10099542",4,98,1.001,3
"L10099749",2,181,0.580710144927536,3
"L10099749",1,338,0.59475,3
"L10099749",11,184,1.001,3
"L10099749",12,269,0.856421686746988,3
"L10099749",3,185,1.001,3
"L10099749",4,55,1.001,3
"L10099754",2,203,0.484870967741935,3
"L10099754",12,121,1.001,3
"L10099754",4,23,1.001,3
"L10099754",1,214,0.819181818181818,3
"L10099754",3,132,1.001,3
"L10099754",11,142,1.001,3
"L10099920",12,10,1.001,2
"L10099920",11,11,0.001,2
"L10100652",11,25,0.001,3
"L10100652",3,8,0.001,3
"L10100652",12,38,0.001,3
"L10100652",2,17,0.001,3
"L10100652",1,21,0.001,3
"L10100950",11,13,1.001,1
"L10101101",11,36,1.001,3
"L10102524",12,16,1.001,3
"L10102524",1,33,1.001,3
"L10102524",2,87,1.001,3
"L10102524",3,38,1.001,3
"L10102524",11,113,1.001,3
"L10102557",12,142,5.16229032258065,1
"L10102557",2,270,4.001,1
"L10102557",3,211,4.001,1
"L10102557",11,44,8.001,1
"L10102557",1,245,4.001,1
"L10102679",2,64,1.001,2
"L10102679",3,50,1.001,2
"L10102679",12,109,1.001,2
"L10102679",11,110,1.001,2
"L10102679",1,117,1.001,2
"L10102902",4,315,1.79047368421053,1
"L10102902",2,455,4.001,1
"L10102902",3,746,3.60477358490566,1
"L10102902",12,325,1.001,1
"L10102902",11,126,1.001,1
"L10102902",1,285,2.501,1
"L10102988",12,81,2.41276470588235,3
"L10102988",1,163,1.601,3
"L10102988",4,79,3.31528571428571,3
"L10102988",11,77,2.05982352941176,3
"L10102988",2,96,1.001,3
"L10102988",3,69,3.161,3
"L10103171",4,75,4.001,2
"L10103171",1,88,4.001,2
"L10103171",3,115,5.001,2
"L10103171",12,136,3.23504255319149,2
"L10103171",11,82,3.15725,2
"L10103171",2,185,3.38988888888889,2
"L10104124",11,99,0.632578947368421,3
"L10104124",1,132,1.001,3
"L10104426",11,30,1.001,2
"L10104426",12,52,0.751,2
"L10104426",1,15,1.001,2
"L10104608",12,37,0.001,1
"L10104608",11,11,1.001,1
"L10104966",11,17,1.001,3
"L10105113",3,206,1.001,2
"L10105113",12,159,1.001,2
"L10105113",11,310,1.001,2
"L10105113",1,243,1.001,2
"L10105113",2,232,0.797296296296296,2
"L10105113",4,136,1.001,2
"L10105166",2,104,0.632578947368421,3
"L10105166",11,160,0.581645161290323,3
"L10105166",1,70,0.917666666666667,3
"L10105166",12,23,0.001,3
"L10105166",3,10,0.001,3
"L10105166",4,32,0.643857142857143,3
"L10105518",1,18,1.001,3
"L10105518",12,1,1.001,3
"L10105518",11,39,1.001,3
"L10105535",3,113,0.001,2
"L10105535",2,115,0.001,2
"L10105535",11,73,0.697969696969697,2
"L10105535",12,141,0.647153846153846,2
"L10105535",4,103,0.001,2
"L10105535",1,103,0.286714285714286,2
"L10105889",4,66,0.353941176470588,3
"L10105889",11,147,1.541,3
"L10105889",2,104,0.355838709677419,3
"L10105889",3,51,1.001,3
"L10105889",12,29,1.001,3
"L10105889",1,62,0.728272727272727,3
"L10105903",12,136,0.001,3
"L10105903",3,204,0.001,3
"L10105903",2,144,0.75709756097561,3
"L10105903",11,96,0.001,3
"L10105903",1,92,0.001,3
"L10105914",1,92,1.001,3
"L10105914",4,78,1.001,3
"L10105914",3,106,1.001,3
"L10105914",2,60,0.559823529411765,3
"L10105914",11,74,1.001,3
"L10105914",12,74,1.001,3
"L10106170",4,78,1.001,3
"L10106170",11,42,0.539461538461538,3
"L10106170",1,70,0.737842105263158,3
"L10106170",12,19,0.001,3
"L10106229",3,24,NA,3
"L10106521",1,472,1.001,2
"L10106521",2,573,1.001,2
"L10106521",3,443,1.79511764705882,2
"L10106521",4,105,1.001,2
"L10106521",12,522,1.001,2
"L10107233",2,156,1.001,3
"L10107233",11,20,1.001,3
"L10107233",3,47,1.001,3
"L10107261",11,41,4.001,3
"L10107261",2,36,4.001,3
"L10107261",1,82,4.001,3
"L10107261",12,18,3.35814285714286,3
"L10107261",3,64,4.001,3
"L10107261",4,33,3.53946153846154,3
"L10107390",2,256,1.001,3
"L10107390",11,104,1.001,3
"L10107390",1,111,0.876,3
"L10107390",3,118,0.683926829268293,3
"L10107390",12,244,1.001,3
"L10107390",4,79,2.42205263157895,3
"L10107866",2,133,1.001,1
"L10107866",12,87,1.001,1
"L10107866",11,114,1.001,1
"L10107866",3,119,0.876,1
"L10107866",1,175,1.001,1
"L10107866",4,51,1.001,1
"L10108686",11,57,1.001,1
"L10108686",2,99,1.001,1
"L10108686",1,117,1.44217647058824,1
"L10108686",12,149,1.62364150943396,1
"L10108686",4,254,1.001,1
"L10108686",3,268,1.001,1
"L10108882",3,43,0.477190476190476,1
"L10108882",2,53,1.001,1
"L10108882",1,68,0.301,1
"L10108882",4,30,0.001,1
"L10108882",12,44,0.572428571428571,1
"L10108882",11,49,0.422052631578947,1
"L10108938",3,249,1.001,1
"L10108938",11,244,2.21376595744681,1
"L10108938",2,441,1.001,1
"L10108938",4,417,1.001,1
"L10108938",12,201,1.001,1
"L10108938",1,524,1.001,1
"L10108972",12,142,1.001,3
"L10108972",1,176,1.001,3
"L10108972",11,122,1.001,3
"L10108972",2,46,1.001,3
"L10109045",3,465,1.001,1
"L10109045",12,284,1.001,1
"L10109045",4,390,1.001,1
"L10109045",11,121,1.001,1
"L10109045",1,230,1.001,1
"L10109045",2,349,1.001,1
"L10109240",12,82,1.001,2
"L10109240",11,79,1.001,2
"L10109240",2,38,0.567666666666667,2
"L10109240",1,43,0.581645161290323,2
"L10109408",12,23,0.301,3
"L10109408",1,10,0.001,3
"L10109408",2,34,1.001,3
"L10109408",11,35,1.001,3
"L10109588",12,44,0.843105263157895,4
"L10109588",2,8,0.001,4
"L10109588",11,28,1.001,4
"L10109588",1,14,1.001,4
"L10109866",11,74,1.9385,3
"L10109866",4,57,2.951,3
"L10109866",1,143,4.001,3
"L10109866",2,114,4.001,3
"L10109866",12,125,4.001,3
"L10109866",3,107,3.27686206896552,3
"L10110147",12,53,0.501,1
"L10110147",1,50,0.278777777777778,1
"L10110147",2,48,0.211526315789474,1
"L10110147",11,62,0.218391304347826,1
"L10110147",3,35,0.667666666666667,1
"L10110147",4,90,1.001,1
"L10110448",4,126,1.001,2
"L10110448",12,71,1.001,2
"L10110448",3,148,1.001,2
"L10110448",11,89,1.001,2
"L10110448",2,94,1.001,2
"L10110448",1,80,0.84475,2
"L10110833",2,51,1.001,2
"L10110833",4,63,0.770230769230769,2
"L10110833",12,48,1.001,2
"L10110833",11,42,0.889888888888889,2
"L10110833",1,61,1.001,2
"L10110833",3,50,1.001,2
"L10110904",12,73,1.001,3
"L10110904",11,63,1.001,3
"L10110986",11,19,4.001,2
"L10110986",3,50,1.001,2
"L10110986",2,60,1.001,2
"L10110986",1,83,1.001,2
"L10110986",12,85,1.001,2
"L10111107",1,4,1.001,4
"L10111107",2,29,0.901,4
"L10111107",4,4,NA,4
"L10111107",3,32,0.801,4
"L10111274",12,109,1.001,1
"L10111274",11,31,1.001,1
"L10111274",1,49,1.001,1
"L10111404",1,59,4.001,1
"L10111404",3,3,4.001,1
"L10111404",11,66,4.001,1
"L10111404",12,22,8.001,1
"L10111404",2,66,4.001,1
"L10111706",11,70,0.851,3
"L10111706",12,53,0.556555555555555,3
"L10112035",2,16,4.001,2
"L10112035",12,30,4.001,2
"L10112035",1,78,5.251,2
"L10112035",11,126,5.33433333333333,2
"L10113032",11,95,0.465285714285714,2
"L10113032",12,97,0.001,2
"L10113297",11,24,1.001,3
"L10113297",4,64,0.834333333333333,3
"L10113297",3,61,1.001,3
"L10113297",1,24,0.734333333333333,3
"L10113501",1,21,1.001,4
"L10113501",11,52,1.001,4
"L10113532",1,130,1.001,1
"L10113532",11,66,1.001,1
"L10113532",2,79,1.001,1
"L10113532",3,107,1.001,1
"L10113532",12,70,0.810523809523809,1
"L10113590",11,23,1.001,2
"L10113612",2,91,0.778777777777778,1
"L10113612",11,53,2.101,1
"L10113612",12,133,1.751,1
"L10113612",1,83,1.001,1
"L10113612",3,40,1.001,1
"L10113717",12,60,4.001,3
"L10113717",2,29,2.71528571428571,3
"L10113717",11,28,3.33433333333333,3
"L10113717",1,87,3.38031034482759,3
"L10113770",1,57,4.001,1
"L10113770",11,32,3.18281818181818,1
"L10113770",4,54,4.001,1
"L10113770",2,86,4.001,1
"L10113770",12,50,3.14385714285714,1
"L10113770",3,107,4.001,1
"L10113854",12,119,2.59475,1
"L10113854",1,205,4.001,1
"L10113854",3,309,7.29511764705882,1
"L10113854",2,277,7.16379069767442,1
"L10113854",4,107,4.001,1
"L10113854",11,133,4.001,1
"L10113919",12,291,0.809219178082192,1
"L10113919",3,300,1.001,1
"L10113919",1,187,1.001,1
"L10113919",2,108,1.001,1
"L10113919",11,151,1.001,1
"L10114176",12,134,4.001,3
"L10114176",3,36,1.001,3
"L10114176",2,79,1.001,3
"L10114235",1,131,1.001,3
"L10114235",11,90,1.001,3
"L10114235",12,133,1.001,3
"L10114235",4,105,0.814559322033898,3
"L10114235",2,181,1.001,3
"L10114238",12,244,0.206882352941176,3
"L10114238",11,157,0.3135,3
"L10114245",3,27,1.001,4
"L10114245",11,52,1.001,4
"L10114245",12,47,1.001,4
"L10114245",4,37,1.001,4
"L10114245",1,29,1.001,4
"L10114245",2,24,1.001,4
"L10114262",2,171,1.001,1
"L10114262",11,215,1.001,1
"L10114262",12,272,1.001,1
"L10114262",1,189,1.001,1
"L10114262",3,138,1.001,1
"L10114355",11,122,0.704703703703704,1.5
"L10114355",12,142,0.001,1.5
"L10114355",1,70,0.001,1.5
"L10114627",3,269,1.001,1
"L10114627",12,147,0.834333333333333,1
"L10114627",2,145,0.817666666666667,1
"L10114627",4,148,1.001,1
"L10114627",11,84,1.001,1
"L10114627",1,186,1.001,1
"L10114655",2,134,1.001,3
"L10114655",1,120,1.001,3
"L10114810",2,145,1.001,2
"L10114810",12,96,0.742935483870968,2
"L10114810",4,111,1.001,2
"L10114810",1,8,0.001,2
"L10114810",11,105,1.001,2
"L10114810",3,136,0.819181818181818,2
"L10115228",12,184,8.001,2
"L10115228",11,170,8.001,2
"L10115228",2,58,4.001,2
"L10115228",1,141,4.001,2
"L10115275",4,190,4.001,2
"L10115275",11,94,4.94217647058824,2
"L10115275",3,251,4.001,2
"L10115275",12,244,4.001,2
"L10115275",2,206,4.001,2
"L10115275",1,173,4.001,2
"L10115339",11,71,0.778777777777778,2
"L10115339",2,73,0.001,2
"L10115339",1,62,0.167666666666667,2
"L10115339",4,25,0.001,2
"L10115339",12,65,0.728272727272727,2
"L10115339",3,44,0.001,2
"L10115613",3,224,1.001,2.5
"L10115613",12,413,1.001,2.5
"L10115613",2,193,1.001,2.5
"L10115613",1,337,1.001,2.5
"L10115613",4,36,1.001,2.5
"L10115613",11,220,4.001,2.5
"L10115736",4,119,1.001,3
"L10115736",2,156,0.501,3
"L10115736",11,193,1.721,3
"L10115736",3,120,1.751,3
"L10115736",1,149,1.001,3
"L10115736",12,152,0.476,3
"L10115742",2,7,4.001,1
"L10115742",12,4,4.001,1
"L10115742",3,42,4.001,1
"L10115742",11,42,1.001,1
"L10115742",4,94,4.001,1
"L10115742",1,19,2.201,1
"L10115983",1,173,1.001,2
"L10115983",3,21,1.001,2
"L10115983",12,22,1.001,2
"L10115983",11,218,1.001,2
"L10115983",2,92,1.001,2
"L10116153",11,386,2.35394117647059,1
"L10116153",2,274,2.02372727272727,1
"L10116153",1,205,1.001,1
"L10116153",12,173,1.001,1
"L10116153",3,58,4.001,1
"L10116337",12,36,1.001,2
"L10116337",2,28,0.685210526315789,2
"L10116337",3,11,0.001,2
"L10116337",11,35,1.72322222222222,2
"L10116337",1,39,1.001,2
"L10116354",11,50,1.001,4
"L10116354",2,51,0.824529411764706,4
"L10116354",12,107,1.001,4
"L10116354",1,84,0.783608695652174,4
"L10116354",3,57,1.71528571428571,4
"L10116561",3,225,1.001,1
"L10116561",1,172,1.001,1
"L10116561",11,34,1.001,1
"L10116561",12,223,2.3479387755102,1
"L10116561",2,170,1.001,1
"L10117051",12,95,0.001,4
"L10117051",1,48,0.001,4
"L10117051",4,27,1.001,4
"L10117051",2,47,0.001,4
"L10117051",11,33,0.001,4
"L10117051",3,153,0.201,4
"L10117304",11,19,1.001,1
"L10117304",12,71,1.001,1
"L10117309",2,59,0.001,3
"L10117309",12,125,0.501,3
"L10117309",11,135,0.001,3
"L10117309",1,198,1.001,3
"L10117390",12,150,2.57994736842105,2
"L10117390",4,171,4.001,2
"L10117390",3,125,4.001,2
"L10117390",11,136,2.30534782608696,2
"L10117390",2,158,4.001,2
"L10117390",1,167,4.001,2
"L10117551",12,329,1.001,3
"L10117551",2,146,0.718391304347826,3
"L10117551",3,272,1.001,3
"L10117551",11,151,1.001,3
"L10117551",1,276,1.001,3
"L10117551",4,249,1.001,3
"L10117887",3,40,4.001,2
"L10117887",1,61,4.001,2
"L10117887",12,42,4.001,2
"L10117887",2,146,4.001,2
"L10117887",11,142,4.001,2
"L10117900",2,332,1.626,3
"L10117900",1,163,1.001,3
"L10117900",11,278,1.001,3
"L10117900",12,258,1.001,3
"L10117900",3,286,1.001,3
"L10117900",4,253,1.001,3
"L10118245",4,23,1.001,2
"L10118245",2,70,1.001,2
"L10118245",11,53,1.001,2
"L10118245",3,54,0.704703703703704,2
"L10118245",12,29,1.001,2
"L10118454",12,183,4.001,3
"L10118454",3,56,2.94217647058824,3
"L10118454",1,141,4.8431052631579,3
"L10118454",11,120,4.36463636363636,3
"L10118454",2,148,3.61638461538462,3
"L10118607",12,94,0.567666666666667,3
"L10118607",1,105,1.001,3
"L10118607",3,81,1.001,3
"L10118607",4,95,1.001,3
"L10118607",11,66,0.770230769230769,3
"L10118607",2,134,1.001,3
"L10118836",11,106,0.001,3
"L10118836",1,126,0.795871794871795,3
"L10118836",2,151,1.001,3
"L10118836",4,117,1.001,3
"L10118836",3,172,0.82358064516129,3
"L10118836",12,169,1.001,3
"L10119022",12,8,0.334333333333333,3
"L10119022",11,29,1.001,3
"L10119022",1,8,0.751,3
"L10119415",12,47,1.001,3
"L10119415",11,73,1.001,3
"L10119480",4,79,1.001,3
"L10119480",11,78,0.953380952380952,3
"L10119480",1,60,0.858142857142857,3
"L10119480",3,62,0.616384615384615,3
"L10119480",2,79,0.8135,3
"L10119480",12,37,0.667666666666667,3
"L10119501",3,181,8.001,3
"L10119501",4,199,8.001,3
"L10119501",12,184,8.001,3
"L10119501",2,194,8.001,3
"L10119501",11,171,6.91009090909091,3
"L10119501",1,213,8.001,3
"L10119754",2,186,0.834333333333333,3
"L10119754",4,170,1.001,3
"L10119754",3,108,0.001,3
"L10119754",1,157,1.001,3
"L10119754",11,174,1.001,3
"L10119754",12,116,0.734333333333333,3
"L10119848",1,118,1.001,3
"L10119848",11,164,2.23629411764706,3
"L10119848",12,25,1.001,3
"L10119853",4,252,0.834333333333333,4
"L10119853",12,180,1.001,4
"L10119853",11,175,0.761,4
"L10119853",3,193,1.001,4
"L10119853",1,270,1.001,4
"L10119853",2,75,1.001,4
"L10119927",1,67,0.901,2
"L10119927",11,54,2.05982352941176,2
"L10119927",12,90,0.667666666666667,2
"L10120831",11,138,1.001,2
"L10120831",4,80,2.30534782608696,2
"L10120831",12,66,1.001,2
"L10120831",2,104,1.001,2
"L10120831",3,76,1.001,2
"L10120831",1,142,1.001,2
"L10121025",4,152,2.876,2
"L10121025",3,100,1.001,2
"L10121025",2,104,2.27372727272727,2
"L10121025",1,31,1.001,2
"L10121098",11,67,1.001,3
"L10121098",1,144,1.001,3
"L10121098",2,48,1.001,3
"L10121098",4,57,1.001,3
"L10121098",3,43,1.001,3
"L10121596",3,70,1.001,3
"L10121596",11,86,1.001,3
"L10121596",12,120,1.001,3
"L10121596",1,57,1.751,3
"L10121596",2,75,1.001,3
"L10121659",3,104,1.001,2
"L10121659",4,100,0.001,2
"L10121659",11,120,1.001,2
"L10121659",12,116,0.770230769230769,2
"L10121659",1,324,0.762904761904762,2
"L10121659",2,143,1.001,2
"L10121663",12,40,4.001,2
"L10121663",11,24,1.001,2
"L10121933",1,52,0.632578947368421,1
"L10121933",12,20,0.001,1
"L10121933",3,17,0.001,1
"L10121933",2,34,0.001,1
"L10121933",11,49,0.429571428571429,1
"L10121977",1,210,1.001,2
"L10121977",2,184,1.001,2
"L10121977",11,204,1.001,2
"L10121977",12,182,1.001,2
"L10121979",4,214,4.001,2
"L10121979",3,251,4.001,2
"L10121979",12,149,3.38031034482759,2
"L10121979",1,139,4.001,2
"L10121979",2,142,4.001,2
"L10121979",11,157,4.001,2
"L10122299",12,53,1.001,3
"L10122299",1,45,4.001,3
"L10122299",2,46,1.001,3
"L10122299",11,45,4.001,3
"L10122335",12,231,2.80982352941176,1
"L10122335",1,223,4.001,1
"L10122335",2,184,2.96018367346939,1
"L10122335",3,169,1.001,1
"L10122335",11,89,4.001,1
"L10122956",1,12,0.001,4
"L10122956",11,35,0.001,4
"L10122956",2,22,0.001,4
"L10122956",3,10,0.001,4
"L10123861",2,169,1.80587804878049,1
"L10123861",1,239,2.20508163265306,1
"L10123861",3,242,1.001,1
"L10123861",12,146,1.87279487179487,1
"L10123861",4,39,8.001,1
"L10123861",11,149,1.001,1
"L10124060",11,56,1.601,1
"L10124060",12,82,1.57792307692308,1
"L10124060",1,121,2.001,1
"L10124154",11,59,1.001,2
"L10124202",11,24,1.001,2
"L10124202",2,2,4.001,2
"L10124202",1,39,3.001,2
"L10124202",3,29,4.001,2
"L10124202",12,21,1.001,2
"L10124206",11,8,0.001,4
"L10124287",11,29,1.001,2
"L10124287",3,122,1.001,2
"L10124287",12,88,0.501,2
"L10124287",2,97,1.001,2
"L10124287",1,102,1.001,2
"L10124331",4,201,6.18281818181818,1
"L10124331",11,87,4.001,1
"L10124331",1,98,4.001,1
"L10124331",3,95,6.30869230769231,1
"L10124331",12,70,4.001,1
"L10124375",3,143,1.86942105263158,2
"L10124375",12,79,2.27023076923077,2
"L10124375",4,164,2.751,2
"L10124375",11,70,1.001,2
"L10124375",1,172,3.001,2
"L10124375",2,159,2.94217647058824,2
"L10124402",11,39,0.001,1
"L10124435",11,97,0.847153846153846,1
"L10124435",12,70,0.728272727272727,1
"L10124435",2,168,0.4385,1
"L10124435",1,123,1.001,1
"L10124435",3,10,1.001,1
"L10124441",1,76,0.501,3
"L10124441",3,63,1.001,3
"L10124441",2,35,1.001,3
"L10124441",12,62,0.001,3
"L10124441",11,70,1.001,3
"L10124452",12,77,1.001,4
"L10124452",3,279,1.001,4
"L10124452",4,160,1.001,4
"L10124452",2,126,1.001,4
"L10124452",1,290,1.001,4
"L10124452",11,310,1.001,4
"L10124462",1,587,5.81181081081081,3
"L10124462",12,389,4.001,3
"L10124462",2,342,4.001,3
"L10124462",4,119,4.001,3
"L10124462",3,147,4.001,3
"L10124462",11,294,5.73433333333333,3
"L10124468",2,205,1.001,3
"L10124468",3,127,1.001,3
"L10124468",1,82,1.001,3
"L10124468",12,85,1.001,3
"L10124468",11,55,0.001,3
"L10124475",12,85,0.829571428571429,2
"L10124475",1,67,0.921,2
"L10124475",2,115,0.308692307692308,2
"L10124475",3,201,1.67841935483871,2
"L10124475",4,178,1.69330769230769,2
"L10124475",11,21,0.501,2
"L10124486",4,112,1.001,1
"L10124486",2,158,1.001,1
"L10124486",11,111,1.001,1
"L10124486",12,161,1.001,1
"L10124486",3,158,1.001,1
"L10124486",1,181,1.001,1
"L10124499",1,226,0.534333333333333,2
"L10124499",3,101,0.516151515151515,2
"L10124499",2,251,0.220178082191781,2
"L10124499",11,171,1.001,2
"L10124499",12,185,1.001,2
"L10124500",3,49,1.001,3
"L10124500",1,184,1.001,3
"L10124500",2,83,1.001,3
"L10124500",12,57,1.71528571428571,3
"L10124500",11,61,3.251,3
"L10124500",4,44,1.001,3
"L10124512",1,96,0.001,4
"L10124512",11,81,0.001,4
"L10124512",12,73,0.261869565217391,4
"L10124512",2,82,0.001,4
"L10124512",3,22,1.001,4
"L10124515",3,85,0.001,3
"L10124515",2,61,0.741740740740741,3
"L10124515",4,87,0.342463414634146,3
"L10124515",12,101,0.201,3
"L10124515",1,80,0.27127027027027,3
"L10124515",11,91,0.806555555555555,3
"L10124523",3,39,5.86766666666667,NA
"L10124523",12,74,4.001,NA
"L10124523",2,64,4.001,NA
"L10124523",11,55,2.16766666666667,NA
"L10124523",1,30,4.501,NA
"L10124525",1,165,1.001,3
"L10124525",12,146,1.001,3
"L10124525",11,110,2.201,3
"L10124525",3,156,1.001,3
"L10124525",4,105,0.75709756097561,3
"L10124525",2,131,1.001,3
"L10124530",2,120,0.351,2
"L10124530",3,41,1.001,2
"L10124530",1,107,0.359974358974359,2
"L10124530",11,59,0.527315789473684,2
"L10124530",12,125,0.261,2
"L10124535",11,176,0.510090909090909,2
"L10124535",2,54,1.001,2
"L10124535",1,180,0.491909090909091,2
"L10124535",12,121,0.001,2
"L10124548",2,158,2.61638461538462,2
"L10124548",11,101,2.17957142857143,2
"L10124548",1,182,1.78360869565217,2
"L10124548",4,136,1.8135,2
"L10124548",12,178,1.601,2
"L10124548",3,166,1.001,2
"L10124582",2,199,4.001,4
"L10124582",4,193,4.001,4
"L10124582",1,189,8.001,4
"L10124582",11,240,4.001,4
"L10124582",12,216,5.17747058823529,4
"L10124582",3,235,5.26025925925926,4
"L10124638",2,135,1.001,2
"L10124638",4,97,1.001,2
"L10124638",11,106,1.001,2
"L10124638",3,104,1.001,2
"L10124638",12,110,1.001,2
"L10124638",1,155,1.001,2
"L10124693",12,117,0.001,3
"L10124693",11,70,0.001,3
"L10124859",3,107,1.001,2
"L10124859",2,105,1.001,2
"L10124859",1,86,1.001,2
"L10124859",11,51,0.584333333333333,2
"L10124859",12,55,1.001,2
"L10124959",11,36,1.001,3
"L10124990",12,156,4.001,1
"L10124990",11,81,0.612111111111111,1
"L10124990",1,336,3.326,1
"L10125042",11,119,4.001,1
"L10125042",1,137,4.001,1
"L10125042",4,324,7.2122676056338,1
"L10125042",12,101,4.001,1
"L10125042",2,164,5.64202564102564,1
"L10125042",3,290,5.12380701754386,1
"L10125124",1,261,1.001,3
"L10125124",2,211,1.001,3
